Event_Name,Event_number,Type,Depth,FIX
Climacograptus tubuliferus,Graptolite,1,7.88454545454545,0
Normalograptus medius,Graptolite,2,9.71502187471753,0
Normalograptus subtilis,Graptolite,2,9.71502187471753,0
Normalograptus subtilis,Graptolite,1,8.70950411280846,0
Normalograptus medius,Graptolite,1,8.70555174907349,0
Lagarograptus acinaces,Graptolite,2,10.7100000000001,0
Normalograptus minutus,Graptolite,2,10.7100000000001,0
Glyptograptus tamariscus linearis,Graptolite,2,10.7100000000001,0
Monoclimacis lunata,Graptolite,2,10.7100000000001,0
Glyptograptus tamariscus linearis,Graptolite,1,10.7100000000001,0
Monoclimacis lunata,Graptolite,1,10.7100000000001,0
Atavograptus strachani,Graptolite,2,10.7100000000001,0
Atavograptus tenellus,Graptolite,2,10.7100000000001,0
Glyptograptus tangshanensis,Graptolite,2,10.7100000000001,0
Normalograptus lunata,Graptolite,2,10.7100000000001,0
Normalograptus minutus,Graptolite,1,10.7100000000001,0
Atavograptus strachani,Graptolite,1,10.71,0
Atavograptus tenellus,Graptolite,1,10.71,0
Glyptograptus tangshanensis,Graptolite,1,10.71,0
Lagarograptus acinaces,Graptolite,1,10.71,0
Normalograptus lunata,Graptolite,1,10.71,0
Pseudoclimacograptus (Metaclimacograptus) robustus,Graptolite,2,10.71,0
Atavograptus gracilis,Graptolite,2,9.9048359375,0
Dimorphograptus malayensis,Graptolite,2,9.9048359375,0
Orthograptus lingulatus,Graptolite,2,9.9048359375,0
Orthograptus lingulatus,Graptolite,1,9.04029991319444,0
Atavograptus gracilis,Graptolite,1,8.71233867183969,0
Dimorphograptus malayensis,Graptolite,1,8.71233867183969,0
Pseudoclimacograptus (Metaclimacograptus) robustus,Graptolite,1,8.71233867183969,0
Metabolograptus extraordinarius variabilis,Graptolite,2,8.38,0
Metabolograptus extraordinarius variabilis,Graptolite,1,8.13404530744336,0
Rectograptus songtaoensis,Graptolite,2,8,0
Appendispinograptus sinicus,Graptolite,2,6.75777001791055,0
Normalograptus mohawkensis,Graptolite,2,6.74689124830401,0
Paraorthograptus affinis,Graptolite,2,6.74689124830401,0
Appendispinograptus sinicus,Graptolite,1,6.74689124830401,0
Paraorthograptus affinis,Graptolite,1,6.73938864857537,0
Rectograptus amplexicaulis,Graptolite,2,6.632,0
Leptograptus planus,Graptolite,2,6.632,0
Normalograptus mohawkensis,Graptolite,1,6.632,0
Orthograptus maximus,Graptolite,2,6.09641432225064,0
Dicellograptus complanatus arkansasensis,Graptolite,2,6.02886956521739,0
Leptograptus annectans amplectens,Graptolite,2,6.02886956521739,0
Leptograptus planus,Graptolite,1,6.02886956521739,0
Orthograptus maximus,Graptolite,1,6.02886956521739,0
Leptograptus annectans amplectens,Graptolite,1,5.77478260869565,0
Rectograptus amplexicaulis,Graptolite,1,5.77478260869565,0
Rectograptus songtaoensis,Graptolite,1,5.77478260869565,0
Dicellograptus complanatus arkansasensis,Graptolite,1,2.20125,0
Appendispinograptus longispinus hvalross,Graptolite,2,8.955,0
Rectograptus intermedius,Graptolite,2,0.26343881412952,0
Dicellograptus tenuiculus,Graptolite,2,0.26343881412952,0
Dicellograptus complanatus,Graptolite,2,0.147543103448276,0
Dicellograptus tenuiculus,Graptolite,1,0.147543103448276,0
Amplexograptus longispinus,Graptolite,2,0.0884174876847291,0
Appendispinograptus longispinus hvalross,Graptolite,1,0.0884174876847291,0
Dicellograptus complanatus,Graptolite,1,0.0884174876847291,0
Rectograptus intermedius,Graptolite,1,0.0884174876847291,0
Amplexograptus longispinus,Graptolite,1,0,0
Metabolograptus rhizinus,Graptolite,2,8.4671875,0
Metabolograptus rhizinus,Graptolite,1,8.38,0
Dicellograptus turgidus,Graptolite,2,3.3875,0
Dicellograptus turgidus,Graptolite,1,0.036885775862069,0
Dictyonema cucurbitinum,Graptolite,2,9.91737987194101,0
Dictyonema cucurbitinum,Graptolite,1,8.78642664748634,0
