Event_Name,Event_number,Type,Depth,FIX
Paramplexograptus paucispinus,Graptolite,2,10.888854831664,0
Normalograptus trifilis,Graptolite,2,10.4507775210318,0
Metabolograptus nanjingensis,Graptolite,2,10.7020229220936,0
Metabolograptus nanjingensis,Graptolite,1,9.5910490726288,0
Parakidograptus praematurus,Graptolite,2,10.1608625981855,0
Hirsutograptus tuberculatus,Graptolite,2,9.9675859829547,0
Korenograptus zhui,Graptolite,2,9.9675859829547,0
Paramplexograptus paucispinus,Graptolite,1,8.13343928328081,0
Normalograptus targuii,Graptolite,2,10.708721151768,0
Hirsutograptus tuberculatus,Graptolite,1,9.62546320302543,0
Korenograptus zhui,Graptolite,1,9.62546320302543,0
Normalograptus trifilis,Graptolite,1,9.62546320302543,0
Normalograptus targuii,Graptolite,1,8.14047843383585,0
Parakidograptus praematurus,Graptolite,1,8.14047843383585,0
Hirsutograptus tenuis,Graptolite,2,11.0555120887875,0
Hirsutograptus tenuis,Graptolite,1,9.62351350409336,0
Neodiplograptus charis,Graptolite,2,8.43393609661608,0
Metabolograptus rhizinus,Graptolite,2,8.06375,0
Metabolograptus rhizinus,Graptolite,1,8,0
Metabolograptus daedalus,Graptolite,2,7.74204267146884,0
Neodiplograptus charis,Graptolite,1,6.4665,0
Metabolograptus daedalus,Graptolite,1,1.42833333333333,0
Dimorphograptus confertus,Graptolite,2,11.574392510404,0
Normalograptus pseudonormalis,Graptolite,2,11.574392510404,0
Metaclimacograptus pictus,Graptolite,2,10.8888548316639,0
Dimorphograptus confertus,Graptolite,1,10.8888548316639,0
Normalograptus pseudonormalis,Graptolite,1,10.8888548316639,0
Hirsutograptus robustus,Graptolite,2,10.708721151768,0
Cystograptus ancestralis,Graptolite,2,10.7052976121566,0
Cystograptus ancestralis,Graptolite,1,10.7035114175768,0
Hirsutograptus robustus,Graptolite,1,10.6514424234306,0
Normalograptus imperfectus,Graptolite,2,10.2757026341642,0
Akidograptus giganteus,Graptolite,2,10.2757026341642,0
Metabolograptus parvulus,Graptolite,2,9.79849269373141,0
Metabolograptus rhizimus,Graptolite,2,9.79849269373141,0
Normalograptus imperfectus,Graptolite,1,9.62351350409336,0
Akidograptus giganteus,Graptolite,1,9.62351350409336,0
Metaclimacograptus pictus,Graptolite,1,9.62351350409336,0
Normalograptus minor,Graptolite,2,8.64491240380561,0
Neodiplograptus shanchongensis,Graptolite,2,10.6057812500001,0
Metabolograptus persculptus,Graptolite,2,7.84188326025681,0
Normalograptus minor,Graptolite,1,7.84188326025681,0
Neodiplograptus shanchongensis,Graptolite,1,3.0334889429456,0
Metabolograptus rhizimus,Graptolite,1,3.0334889429456,0
Metabolograptus persculptus,Graptolite,1,1.228,0
Metabolograptus parvulus,Graptolite,1,1.228,0
Normalograptus lubricus,Graptolite,2,11.574392510404,0
Normalograptus lubricus,Graptolite,1,10.0658598208203,0
Normalograptus medius,Graptolite,2,10.6057812500001,0
Normalograptus subtilis,Graptolite,2,10.6057812500001,0
Normalograptus subtilis,Graptolite,1,8.78787878787879,0
Normalograptus wangjiawanensis,Graptolite,2,8.56583333333333,0
Normalograptus medius,Graptolite,1,8.56583333333333,0
