Event_Name,Event_number,Type,Depth,FIX
Leptograptus annectans amplectens,Graptolite,1,-1.22034214522788e-321,0
Rectograptus amplexicaulis,Graptolite,1,-1.22034214522788e-321,0
Dicellograptus complanatus arkansasensis,Graptolite,1,-3.0138004396316e-321,0
Rectograptus intermedius,Graptolite,2,-3.93770319735473e-321,0
Dicellograptus tenuiculus,Graptolite,2,-3.93770319735473e-321,0
Dicellograptus complanatus,Graptolite,2,-3.99205041839727e-321,0
Dicellograptus tenuiculus,Graptolite,1,-3.99205041839727e-321,0
Amplexograptus longispinus,Graptolite,2,-4.02663501360616e-321,0
Dicellograptus complanatus,Graptolite,1,-4.02663501360616e-321,0
Rectograptus intermedius,Graptolite,1,-4.02663501360616e-321,0
Amplexograptus longispinus,Graptolite,1,-4.10074486048235e-321,0
Agetograptus secundus,Graptolite,2,1.27000000000001,0
Normalograptus sinuatus,Graptolite,2,1.27000000000001,0
Agetograptus secundus,Graptolite,1,1.16316010436434,0
Normalograptus sinuatus,Graptolite,1,1.16316010436434,0
Climacograptus tubuliferus,Graptolite,2,0.0825,0
Climacograptus tubuliferus,Graptolite,1,0.0430434782608696,0
